repo,origin,default_branch,stargazers_count,forks_count,updated_days_ago,pushed_days_ago,created_days_ago
i3mainz/LabelingSystemDraft2015,org.openrdf.sesame+sesame-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & org.openrdf.sesame+sesame-queryresultio-sparqlxml-filename:pom.xml & org.openrdf.sesame+sesame-queryresultio-sparqljson-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,3,0,761,1202,1505
i3mainz/rdfproxy,org.openrdf.sesame+sesame-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & org.openrdf.sesame+sesame-queryresultio-sparqlxml-filename:pom.xml & org.openrdf.sesame+sesame-queryresultio-sparqljson-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,0,0,106,106,952
i3mainz/SemGIS_ARQExtension,org.apache.jena+jena-core-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-iri-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,0,2,91,91,702
i40-Tools/Alligator,com.hp.hpl.jena+jena-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & com.hp.hpl.jena+arq-filename:pom.xml & org.apache.jena+jena-core-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,0,3,959,584,1114
i40-Tools/AML2RDF,com.hp.hpl.jena+jena-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml & com.hp.hpl.jena+arq-filename:pom.xml,master,0,2,1162,1065,1167
i40-Tools/CPSDocumentGenerator,com.hp.hpl.jena+jena-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & com.hp.hpl.jena+arq-filename:pom.xml & org.apache.jena+jena-core-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,1,0,331,331,1102
i40-Tools/Related-Integration-Tools,org.apache.jena+jena-arq-filename:build.xml & org.apache.jena+jena-iri-filename:build.xml & org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-filename:build.xml & org.apache.jena+jena-core-filename:build.xml & org.apache.jena+jena-arq-filename:pom.xml,master,0,0,438,438,1000
i40-Tools/SemCPS,com.hp.hpl.jena+jena-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & com.hp.hpl.jena+arq-filename:pom.xml & org.apache.jena+jena-core-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,0,1,439,439,841
i40-Tools/shacl-sto,org.apache.jena+jena-filename:pom.xml,master,0,0,321,321,327
IAAA-Lab/LinkedMapService,com.hp.hpl.jena+jena-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-spatial-filename:pom.xml & com.hp.hpl.jena+arq-filename:pom.xml,master,0,0,1097,1098,1099
IAAA-Lab/reconocimiento-tipografias,org.apache.jena+jena-filename:pom.xml,master,0,0,2,2,205
IAAA-Lab/semanticCMS,org.apache.jena+jena-extension:gradle,master,0,0,7,7,114
iaklampanos/bde-climate-1,org.openrdf.sesame+sesame-filename:pom.xml,master,0,0,1072,1048,1151
iamani123/Disatt,org.apache.jena+jena-filename:pom.xml,master,0,0,6,6,9
iammyr/hackystat-linked-sensor-data,org.apache.jena+jena-filename:build.xml,master,1,0,1457,1491,1491
ianuragsingh12/semanticweb,org.apache.jena+jena-filename:pom.xml,master,0,0,84,84,84
IASI-SAKS/bedspread,org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,1,3,28,559,866
ibadji/Legal-NER,org.apache.jena+jena-filename:pom.xml,master,0,0,125,125,378
IBCNServices/OBEP,org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,2,3,498,949,956
ibrencsics/history,org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,0,0,1542,1278,1976
iCanhua/JenaTest,org.apache.jena+jena-filename:pom.xml,master,1,1,440,819,902
iCanhua/SCUT-ADRS,org.apache.jena+jena-filename:pom.xml,master,0,2,407,407,961
icaromedeiros/r2r,com.hp.hpl.jena+jena-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & com.hp.hpl.jena+arq-filename:pom.xml,master,2,2,2069,2428,2428
ICCD-MiBACT/ArCo,org.apache.jena+jena-filename:pom.xml,master,20,1,2,2,555
icelr4y/rdfutils,org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,0,0,125,125,164
ichatz/wiseml,com.hp.hpl.jena+jena-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & com.hp.hpl.jena+arq-filename:pom.xml,master,7,1,1484,1484,3015
ichekhovskikh/text-recognizer,org.apache.jena+jena-filename:pom.xml,master,0,0,45,367,435
ICO2S/symba,org.apache.jena+jena-filename:pom.xml,master,0,0,573,573,573
ICO2S/vpr-data,org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,0,0,220,110,506
ICPSR/Shared,org.apache.jena+jena-core-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,1,1,1331,1342,1342
ics-upmc/archonte,edu.stanford.protege+org.protege.editor.owl.rdf-filename:pom.xml,master,2,0,1185,1185,1721
icsi-berkeley/compling,org.apache.jena+jena-filename:build.xml,dev,0,0,385,385,1666
ICT-MASTER/Jena,org.apache.jena+jena-filename:pom.xml,master,0,0,1103,1331,1331
ict-spitfire/ld4sensors,com.hp.hpl.jena+jena-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-iri-filename:pom.xml & com.hp.hpl.jena+arq-filename:pom.xml & org.apache.jena+jena-core-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,2,4,1840,1976,2507
ict-spitfire/smart-service-proxy,com.hp.hpl.jena+jena-filename:pom.xml & org.apache.jena+jena-spatial-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & com.hp.hpl.jena+arq-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,8,11,190,797,2694
idafensp/ar2dtool,org.apache.jena+jena-core-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,11,5,90,327,1735
idafensp/graphless-lds,org.apache.jena+jena-filename:pom.xml,master,0,0,370,370,370
idafensp/graphless-ldv,org.apache.jena+jena-filename:pom.xml,master,0,0,370,370,370
ideaconsult/ambit-mirror,org.apache.jena+jena-filename:pom.xml,master,0,1,2,2,394
ideaconsult/ontology-service,org.apache.jena+jena-filename:pom.xml,master,0,0,1124,1048,1661
ideaconsult/opentox-prediction,org.apache.jena+jena-filename:pom.xml,master,1,0,162,162,2758
idiginfo/citagora,org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,1,1,1356,1812,2291
idiginfo/morphbank-services,org.apache.jena+jena-core-filename:pom.xml & org.apache.jena+jena-filename:pom.xml,master,0,0,1406,1381,1406
IDLabResearch/EUInside-Enrich,org.apache.jena+apache-jena-filename:pom.xml & org.apache.jena+jena-filename:pom.xml,master,1,0,1684,1772,1772
IDLabResearch/RMLProcessor,org.openrdf.sesame+sesame-filename:pom.xml,master,11,9,237,1249,1943
IDLabResearch/RMLValidator,org.openrdf.sesame+sesame-filename:pom.xml,master,3,2,25,1029,1598
ieb/vivo-harvester,com.hp.hpl.jena+jena-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & com.hp.hpl.jena+arq-filename:pom.xml,master,3,1,1932,2624,2863
iedexmain2/commons,com.hp.hpl.jena+jena-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & com.hp.hpl.jena+arq-filename:pom.xml,master,0,0,1448,1448,1448
iedexmainclone/commons,com.hp.hpl.jena+jena-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & com.hp.hpl.jena+arq-filename:pom.xml,master,0,0,848,848,848
ieru/angelnet,com.hp.hpl.jena+jena-filename:pom.xml & org.apache.jena+jena-filename:pom.xml,master,0,1,1812,1793,2176
iesnaola/EEPSA_ETL,org.apache.jena+jena-core-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,0,0,111,111,145
ifgesha/r2rml-parser-shell,org.apache.jena+jena-filename:pom.xml,master,0,0,1242,1172,1242
ifgesha/sparql_ap,org.apache.jena+jena-filename:build.xml,master,0,0,1072,960,1072
ifgi/europa-browser,org.apache.jena+jena-filename:pom.xml,master,0,1,1450,2178,2267
ifgi/marc2geo,org.apache.jena+jena-filename:pom.xml,master,0,0,1248,749,1441
IGNF/geoxygene,com.hp.hpl.jena+jena-filename:pom.xml & org.apache.jena+jena-filename:pom.xml,master,19,13,7,76,1149
igor-ryabchikov/profilemanager,org.apache.jena+jena-core-extension:gradle & org.apache.jena+jena-arq-extension:gradle & org.apache.jena+jena-extension:gradle,master,0,0,335,335,345
igorm/EROWLMapper,org.apache.jena+jena-filename:pom.xml,master,0,0,813,780,813
igorscosta/mexrestserver,org.apache.jena+jena-core-filename:pom.xml & org.apache.jena+jena-filename:pom.xml,master,1,0,1151,1105,1158
igorscosta/rest4mex,org.apache.jena+jena-core-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,0,0,1092,1092,1092
igrangel/RDF2CSV,com.hp.hpl.jena+jena-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & com.hp.hpl.jena+arq-filename:pom.xml & org.apache.jena+jena-core-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,1,0,23,23,428
IHTSDO/snomed-publish,com.hp.hpl.jena+jena-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & com.hp.hpl.jena+arq-extra-filename:pom.xml & com.hp.hpl.jena+arq-filename:pom.xml,master,3,6,126,1545,2268
ihuerga/oncotree-transformer,org.apache.jena+jena-core-filename:pom.xml & org.apache.jena+jena-filename:pom.xml,master,0,1,842,838,842
iiot-stud/qteam2016,org.apache.jena+jena-filename:pom.xml,master,2,0,644,1065,1129
IISH/mint-mint,org.apache.jena+jena-core-filename:ivy.xml & org.apache.jena+jena-arq-filename:ivy.xml & org.apache.jena+jena-filename:ivy.xml,master,0,0,819,818,1169
ijdickinson/jena-plb-tutorial,com.hp.hpl.jena+jena-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & com.hp.hpl.jena+arq-filename:pom.xml,master,2,0,1679,2995,3001
ijdickinson/jena-tdb-ont-example,com.hp.hpl.jena+jena-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & com.hp.hpl.jena+arq-filename:pom.xml,master,2,1,1679,3103,3103
ijdickinson/jena-utils,com.hp.hpl.jena+jena-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & com.hp.hpl.jena+arq-filename:pom.xml,master,2,0,995,3157,3235
ijdickinson/rdf-order,com.hp.hpl.jena+jena-filename:pom.xml & org.apache.jena+jena-filename:pom.xml,master,1,0,5,3416,3429
ijdickinson/schemagen-maven,org.apache.jena+jena-core-filename:pom.xml & org.apache.jena+jena-filename:pom.xml,master,4,1,5,2435,3361
IKB4Stream/IKB4Stream,org.apache.jena+jena-arq-extension:gradle & org.apache.jena+jena-extension:gradle,master,7,2,394,827,828
IKCAP/wings_php,com.hp.hpl.jena+jena-filename:pom.xml & org.openrdf.sesame+sesame-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & com.hp.hpl.jena+arq-extra-filename:pom.xml & com.hp.hpl.jena+arq-filename:pom.xml,master,6,1,1027,2113,2421
iKernels/ANLPIR-2018,org.apache.jena+jena-filename:pom.xml,master,2,6,199,279,434
iKernels/RelTextRank,org.apache.jena+jena-filename:pom.xml,master,6,6,53,217,832
ikouril/nlpstorm,org.apache.jena+jena-filename:pom.xml,master,0,0,1542,1542,1545
ikouril/twitterstorm,org.apache.jena+jena-filename:pom.xml,master,1,0,1552,1468,1664
Ilcekocev/JenaSpringEvents,com.hp.hpl.jena+jena-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml & com.hp.hpl.jena+arq-filename:pom.xml,master,0,0,664,695,743
iliaschalkidis/nomothesia,org.openrdf.sesame+sesame-filename:pom.xml,master,3,0,167,935,1665
iliaschalkidis/nomothesia-api,org.openrdf.sesame+sesame-filename:pom.xml,master,1,0,935,894,1643
iliaschalkidis/nomothesia-g3-parser,org.openrdf.sesame+sesame-filename:pom.xml,master,1,0,935,935,1413
ilievieru/HantV5,org.apache.jena+jena-filename:pom.xml,master,0,0,486,485,486
ilrt/arnos,com.hp.hpl.jena+jena-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & com.hp.hpl.jena+arq-filename:pom.xml,master,0,0,1549,1549,1549
ilrt/bitton,com.hp.hpl.jena+jena-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & com.hp.hpl.jena+arq-filename:pom.xml,master,1,1,1862,2980,3022
ilrt/bricolage,org.apache.jena+jena-core-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml & org.apache.jena+jena-fuseki-filename:pom.xml,master,3,0,1801,2399,2409
ilrt/caboto,com.hp.hpl.jena+jena-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & com.hp.hpl.jena+arq-filename:pom.xml,master,0,1,1549,1549,1549
ilrt/crew,com.hp.hpl.jena+jena-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & com.hp.hpl.jena+arq-extra-filename:pom.xml & com.hp.hpl.jena+arq-filename:pom.xml,master,0,0,1549,1549,1549
ilrt/dundry,org.apache.jena+jena-core-filename:pom.xml & org.apache.jena+jena-filename:pom.xml,master,1,0,2070,2105,2647
iluoyi/teo-library,org.apache.jena+jena-filename:pom.xml,master,0,0,1812,1758,1829
imansaleh16/GroupingStackOverflowTags,org.apache.jena+jena-filename:pom.xml,master,0,0,565,551,565
imas/rdflint,org.apache.jena+jena-arq-extension:gradle & org.apache.jena+jena-extension:gradle,master,2,2,10,10,199
imeji-community/imeji,org.apache.jena+jena-filename:pom.xml,develop,14,21,159,413,2689
img/lyoclient,org.apache.jena+jena-core-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-iri-filename:pom.xml,master,0,0,1695,1695,1695
imgarylai/jena-maven-example,org.apache.jena+jena-filename:pom.xml,master,0,1,982,853,982
IMI-KIT/cu-rules,org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,0,2,1215,1215,1608
imilicka/layoutStorage,org.openrdf.sesame+sesame-filename:pom.xml,master,0,1,1519,1487,1640
imirsel/nemadiy,com.hp.hpl.jena+jena-filename:pom.xml & org.apache.jena+jena-filename:pom.xml,master,0,0,1551,1551,1551
Impavidity/Botafogo,org.apache.jena+jena-extension:gradle,master,0,0,129,129,129
imperial-modaclouds/modaclouds-db-retriever,org.apache.jena+jena-filename:pom.xml,master,0,0,1512,1512,1556
imperial-modaclouds/modaclouds-hdb2ldb,org.apache.jena+jena-filename:pom.xml,master,0,0,1512,1360,1556
ImpossibleUsernameError/WebUe3,org.apache.jena+jena-filename:pom.xml,master,0,0,1124,1124,1124
ImpossibleUsernameError/WebUE3-1,org.apache.jena+jena-filename:pom.xml,master,0,0,914,1131,1124
imulab/311ngBlackboard,org.openrdf.sesame+sesame-filename:pom.xml,master,0,0,1947,2230,2315
imuttley/rdolf,org.apache.jena+jena-filename:pom.xml,master,0,0,542,539,542
Imvertor/Imvertor-Maven,org.apache.jena+jena-core-filename:pom.xml & org.eclipse.rdf4j+rdf4j-filename:pom.xml & org.apache.jena+jena-filename:pom.xml,master,2,3,3,3,1142
imzzy/mytestjenkins,org.openrdf.sesame+sesame-filename:pom.xml,master,0,0,1161,1160,1161
inab/elixibilitas,org.eclipse.rdf4j+rdf4j-filename:pom.xml,master,0,0,36,36,743
inafalcao/semantic-web,org.apache.jena+jena-filename:pom.xml,master,0,0,1058,1058,1149
InariKitsune/dpComunicacion,org.apache.jena+jena-filename:pom.xml,master,1,0,179,436,436
inception-project/inception,org.eclipse.rdf4j+rdf4j-queryparser-sparql-filename:pom.xml & org.eclipse.rdf4j+rdf4j-sparqlbuilder-filename:pom.xml & org.eclipse.rdf4j+rdf4j-queryresultio-sparqljson-filename:pom.xml & org.eclipse.rdf4j+rdf4j-queryresultio-sparqlxml-filename:pom.xml & org.eclipse.rdf4j+rdf4j-spin-filename:pom.xml & org.eclipse.rdf4j+rdf4j-filename:pom.xml & org.eclipse.rdf4j+rdf4j-repository-sparql-filename:pom.xml & de.tudarmstadt.ukp.inception.rdf4j+rdf4j-spin-filename:pom.xml,master,100,19,1,1,442
INCF/eeg-database,com.hp.hpl.jena+jena-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & com.hp.hpl.jena+arq-filename:pom.xml,master,32,8,37,245,2574
INCF/eeg2,com.hp.hpl.jena+jena-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & com.hp.hpl.jena+arq-filename:pom.xml,master,3,3,1866,2576,2584
IndomitoGallo/semanticturkey,org.apache.jena+jena-filename:pom.xml,master,0,0,1153,1153,1153
InES-Mannheim/spa-core,org.apache.jena+jena-core-extension:gradle & org.apache.jena+jena-arq-extension:gradle & org.apache.jena+jena-extension:gradle & org.apache.jena+jena-iri-extension:gradle,develop,4,0,1161,1087,1176
InES-Mannheim/spa-processes-rest,org.apache.jena+jena-core-extension:gradle & org.apache.jena+jena-arq-extension:gradle & org.apache.jena+jena-extension:gradle & org.apache.jena+jena-iri-extension:gradle,master,2,0,1175,1175,1176
inescoelho/WS_TVseries,org.apache.jena+jena-filename:pom.xml,master,1,1,13,1256,1318
infinityc2/ProjectSemanticWeb,com.hp.hpl.jena+jena-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-iri-filename:pom.xml & com.hp.hpl.jena+arq-filename:pom.xml & org.apache.jena+jena-core-filename:pom.xml & org.apache.jena+jena-text-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,0,0,21,21,116
infolis/tagging,com.hp.hpl.jena+jena-extension:gradle,master,0,2,1233,1085,1574
Informasjonsforvaltning/fdk,org.apache.jena+jena-core-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,develop,14,9,1,1,1007
Informasjonsforvaltning/fdk-concept-builder,org.apache.jena+jena-filename:pom.xml,master,1,0,36,47,58
Informatievlaanderen/OSLO-EA-to-RDF,org.apache.jena+jena-core-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-iri-filename:pom.xml,master,3,1,79,22,938
informationgrid/ingrid-interface-search,org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,0,0,61,16,1651
informationgrid/ingrid-portal,org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,1,2,57,5,1650
informationgrid/ingrid-webmap-client,org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,0,0,61,6,1647
infoshareacademy/jjdz3-wave-soft,com.hp.hpl.jena+jena-filename:pom.xml & org.apache.jena+jena-filename:pom.xml,master,0,0,854,758,868
InfotecMX/SemEndPoint,org.apache.jena+jena-filename:pom.xml & org.apache.jena+jena-fuseki-filename:pom.xml,master,0,0,1670,1670,1670
InfotecMX/SemEngine,com.hp.hpl.jena+jena-filename:pom.xml & org.apache.jena+jena-filename:pom.xml,master,1,0,996,1596,1674
infraling/atomic,org.apache.jena+jena-filename:pom.xml,development,17,7,184,145,2067
infraling/pepperModules-GraphAnnoModules,org.apache.jena+jena-filename:pom.xml,master,0,0,985,985,985
infrastructurebuilder/ibparent,org.openrdf.sesame+sesame-filename:pom.xml,master,0,0,27,6,35
initrunlevel0/risetowljena,org.apache.jena+jena-filename:pom.xml,master,1,0,574,1701,1701
InLifecerthiti/INLIFE_MatchMaker_Restful_WebService,org.apache.jena+apache-jena-filename:pom.xml & org.apache.jena+jena-filename:pom.xml,master,0,0,960,950,960
InnovationSE/BRICK-Generated-By-OLGA,org.eclipse.rdf4j+rdf4j-filename:pom.xml,master,0,0,630,629,630
InnovationSE/SAREF-Generated-By-OLGA,org.eclipse.rdf4j+rdf4j-filename:pom.xml & com.hp.hpl.jena+jena-filename:pom.xml & org.apache.jena+jena-filename:pom.xml,master,1,1,120,639,706
Innovimax-SARL/QuiXDM,org.apache.jena+jena-filename:pom.xml,master,10,4,182,211,1551
inovexcorp/mobi,org.openrdf.sesame+sesame-filename:pom.xml & org.eclipse.rdf4j+rdf4j-extension:gradle & org.eclipse.rdf4j+rdf4j-filename:pom.xml,master,20,4,62,68,1078
InQool/IQ-Discovery,com.hp.hpl.jena+jena-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & com.hp.hpl.jena+arq-filename:pom.xml & org.apache.jena+jena-core-filename:pom.xml & org.apache.jena+jena-arq-filename:pom.xml,master,1,0,1189,1134,1347
InseeFr/Bauhaus-Back-Office,org.openrdf.sesame+sesame-filename:pom.xml & org.openrdf.sesame+sesame-queryresultio-sparqljson-filename:pom.xml,master,0,4,8,8,446
insideout10/stanbol-facade,org.apache.stanbol+org.apache.stanbol-filename:pom.xml,master,2,0,1557,2255,2375
insideout10/stanbol-freeling,org.apache.stanbol+org.apache.stanbol-filename:pom.xml,master,21,6,562,1061,2338
insideout10/wordlift,org.apache.stanbol+org.apache.stanbol-filename:pom.xml,master,2,0,759,2584,2584
insideout10/wordlift-stanbol,com.hp.hpl.jena+jena-filename:pom.xml & org.apache.stanbol+org.apache.stanbol-filename:pom.xml & org.apache.jena+jena-filename:pom.xml & com.hp.hpl.jena+arq-filename:pom.xml,master,9,4,1002,2302,2490
